,epochs,alpha,model,model_ver,training_time_per_step,cosine_similarity_per_phase,final_cosine_similarity,overall_avg_f1,avg_f1_per_phase,avg_f1_final_phase,all_f1_scores,avg_f1_jump,avg_f1_movement,ufo_f1
4,20,0.05,Word2Vec,basic,7.834083008766174,"[0.9976335602998734, 0.9947415965795517, 0.992204619050026, 0.991876196861267, 0.9893019622564316, 0.9878097569942474, 0.9857100975513459, 0.9839110457897187, 0.9822553020715713, 0.9809800940752029]",0.9809800940752028,0.7448213223120717,"[0.7178721254325244, 0.7251885566178113, 0.730962005187923, 0.7414539481118633, 0.7467252893543781, 0.7499445756092464, 0.7527583481177096, 0.7585561358082671, 0.7615279697792867, 0.7632242691017067]",0.7632242691017067,"[[0.7739438134572363, 0.7312631085449207, 0.7308931276644871, 0.6927609427609428, 0.7102118989697909, 0.6838777155758288, 0.7526027488718338, 0.7048860751086113, 0.6911429032183749, 0.7071389201532184], [0.7793031682731127, 0.7669050358923778, 0.7457264957264957, 0.6965920677128965, 0.7207696661007358, 0.6880705876932293, 0.7394743830566863, 0.7140080707781573, 0.6884771002418061, 0.7125589907026155], [0.7793031682731127, 0.771279364427094, 0.771719119591541, 0.6893777701687306, 0.7249547710335441, 0.7007786573003965, 0.7491855552437771, 0.7086371049533025, 0.7022182610417905, 0.7121662798459419], [0.7880887259870141, 0.7756410256410255, 0.7737821801129295, 0.7749475546049114, 0.735991571009113, 0.6999756386939365, 0.7506125080593166, 0.7001444663887061, 0.7031895307757376, 0.7121662798459419], [0.7880887259870141, 0.781127687013916, 0.7846922403459925, 0.7708333333333334, 0.766933553122179, 0.6999236547358839, 0.7458843756716097, 0.704429932062312, 0.7072771903146018, 0.7180622009569378], [0.7869381017172113, 0.7746767509793709, 0.7815341180974257, 0.7667098285855222, 0.766933553122179, 0.7189771309408511, 0.7577047066408769, 0.7107664690391076, 0.7076083690181054, 0.7275967279518136], [0.7980096857086992, 0.7788475781365723, 0.785969977250534, 0.7550002739876159, 0.76275419732126, 0.7189771309408511, 0.8070804464779373, 0.6939705252858802, 0.7114965995973023, 0.7154770664704438], [0.7924593480889284, 0.7788475781365723, 0.785969977250534, 0.7603077902362223, 0.7722458628841609, 0.7097326951445737, 0.8143057901554996, 0.7358783014507783, 0.7157976748661193, 0.720016339869281], [0.7931339815324404, 0.7746767509793709, 0.777471892026106, 0.7613798091179772, 0.7618279569892473, 0.7196509272245598, 0.8082253055782272, 0.7358783014507783, 0.7575184881626001, 0.7255162847315603], [0.789910760380559, 0.7746767509793709, 0.7815341180974257, 0.7613798091179772, 0.7766166295578061, 0.7208118986537007, 0.8020750560433099, 0.7358783014507783, 0.7616801916178156, 0.7276791751183233]]",0.0369296681835465,0.0014957336177765,0.7884252121132267
5,60,0.05,Word2Vec,basic,10.284794521331786,"[0.9950325381755829, 0.9895643550157547, 0.9844410622119903, 0.9838559818267822, 0.9796843457221985, 0.9771659415960312, 0.973209547996521, 0.968943989276886, 0.9665985804796219, 0.964301866889]",0.964301866889,0.7501784487963754,"[0.7234770864698012, 0.7287844169696562, 0.7392540172075602, 0.7473345719837068, 0.7520177001531688, 0.7532041518451051, 0.7551940202689322, 0.7603611012293768, 0.7691812214299243, 0.7729762004065233]",0.7729762004065233,"[[0.7838958538696138, 0.7422324510932107, 0.7364856874718516, 0.696517621130012, 0.7203818369453044, 0.6839480970590032, 0.7526027488718338, 0.716085747161845, 0.7018934604286224, 0.7007273606667163], [0.7936739948946636, 0.7786107592162127, 0.7363847331259565, 0.694073083778966, 0.7401572493105674, 0.6921333660464096, 0.7354216509679242, 0.7088265986380834, 0.7066289219155463, 0.7019338118022329], [0.7916872157378486, 0.7840730086980344, 0.8000790006418802, 0.6889079312827251, 0.7521532231209651, 0.7003572559128116, 0.7507982205216409, 0.6973285486443381, 0.7246239494574186, 0.7025318180579402], [0.806671871079265, 0.7939209800619861, 0.7956656074112654, 0.770240961733455, 0.7497578507694657, 0.7050262819050611, 0.7415213463728841, 0.6879216041803926, 0.7038943256413354, 0.7187248906819584], [0.7957762667440087, 0.7993383696242532, 0.8057296261513797, 0.7779212098622139, 0.7701073782405263, 0.7090076296425503, 0.7385623635623636, 0.6952408382707921, 0.70868589429084, 0.7198074251427603], [0.7968166742988775, 0.7929897454869708, 0.8053892717290093, 0.7756538319246422, 0.7672763042844651, 0.7141186600568545, 0.7609298239101113, 0.7006120250685468, 0.7001929807346352, 0.7180622009569378], [0.8030357442122149, 0.7929897454869708, 0.8027930402930403, 0.768829666682627, 0.7500739426205264, 0.7141186600568545, 0.8154888891976725, 0.6919408538973757, 0.6960291074654489, 0.7166405527765908], [0.8042402042402044, 0.7886191354716523, 0.8136622390891842, 0.7755771663504111, 0.7541795650458214, 0.7141186600568545, 0.8194377990430622, 0.7275540190946913, 0.6940559440559441, 0.7121662798459419], [0.8042402042402044, 0.8044424105447323, 0.8136622390891842, 0.7647152876535735, 0.7786657202456472, 0.7145003162555345, 0.8144584974773655, 0.7165513307041694, 0.761851317406873, 0.7187248906819584], [0.8103617515382222, 0.8004700798824489, 0.8105567668721138, 0.7755771663504111, 0.7796688040590479, 0.7145003162555345, 0.7973827746372933, 0.7221960634835218, 0.7672698602552991, 0.7517784207313399]]",0.0442096997622453,0.0011988128581112,0.7879308527592481
6,100,0.05,Word2Vec,basic,11.992789554595948,"[0.9933889615535736, 0.9861964702606201, 0.9798056012392045, 0.978932968378067, 0.9735620903968811, 0.9705667197704315, 0.9656973463296891, 0.9599229615926742, 0.9568477958440781, 0.9538952708244324]",0.9538952708244324,0.7515048475380016,"[0.726106905081551, 0.7294134150228686, 0.739365888988419, 0.7455556348550261, 0.748241344316364, 0.7503604983165154, 0.7628057723664934, 0.7660073974129349, 0.7716861255819166, 0.7755054934379277]",0.7755054934379277,"[[0.791111111111111, 0.7410930553735109, 0.7406310176270182, 0.6941495416071688, 0.7336987864000761, 0.684056724368491, 0.7516171373043843, 0.7020494752153477, 0.7154399795861779, 0.7072222222222222], [0.7934912691916561, 0.7944626799027897, 0.7220279720279721, 0.6871299198885406, 0.7623372948500283, 0.694545101142627, 0.7404585099313659, 0.6993830305088583, 0.6983645609826151, 0.7019338118022329], [0.7871810207336524, 0.797008547008547, 0.8013311137564757, 0.6785921325051759, 0.7596618357487923, 0.7024192111046733, 0.7525031633382846, 0.6887119871180273, 0.7111578540306852, 0.7150920245398772], [0.7873401471386955, 0.7887692476300071, 0.7991300366300367, 0.7734321779202565, 0.7572428689035279, 0.6949872813097473, 0.740361195716865, 0.6872720102533768, 0.7031895307757376, 0.7238318522720112], [0.7872267888458645, 0.8001413352759151, 0.8068665434366672, 0.7734321779202565, 0.7876131687242799, 0.687970824032678, 0.7207732228819012, 0.6927252144643449, 0.7058567424389736, 0.7198074251427603], [0.7787338752896598, 0.797008547008547, 0.8042861678382985, 0.7683533016496392, 0.7824015012290538, 0.732081807081807, 0.7330022681766054, 0.6927252144643449, 0.700791864632825, 0.7142204357943728], [0.7872267888458645, 0.798221704107933, 0.8073969227543184, 0.774995950245423, 0.7876131687242799, 0.7336840994551453, 0.8256358980082843, 0.6899037116428421, 0.7062144212523719, 0.7171650586284732], [0.7851996827229505, 0.798221704107933, 0.820855076356381, 0.7684011164274321, 0.781384986637394, 0.7265607636493344, 0.8175184058297648, 0.7398522788597276, 0.7008884526326388, 0.7211915069057926], [0.7869689419108025, 0.7937848811997726, 0.8030631727201163, 0.7694378709338142, 0.7920576131687241, 0.7403303724481844, 0.8018272190817379, 0.7214291058735504, 0.7867684621741416, 0.7211936163083217], [0.7999003189792663, 0.787698182407237, 0.8086289524404856, 0.7639231499051234, 0.7876264393845815, 0.7415914954535694, 0.7931946053790209, 0.727887369224959, 0.7867684621741416, 0.7578359590308913]]",0.0630109604283756,-0.0009026266702668,0.7999474075574585
7,140,0.05,Word2Vec,basic,14.00496609210968,"[0.9919713449478149, 0.9832646381855011, 0.9754883968830108, 0.9745520436763764, 0.9680741304159164, 0.9645240098237992, 0.9583350098133088, 0.9517292153835296, 0.9481155556440354, 0.9448088470101357]",0.9448088470101356,0.7521652469309198,"[0.7257199766138933, 0.7280779920738516, 0.741146099728686, 0.7443547937978215, 0.7502854506649409, 0.7535277507730485, 0.7638636750604029, 0.767415240893009, 0.772273944135501, 0.7749875455680436]",0.7749875455680436,"[[0.7940774270472257, 0.7435775416227864, 0.7469668725983244, 0.6941495416071688, 0.7180063311082349, 0.6884426892807718, 0.7455996337512752, 0.7099153441367106, 0.7144226954308731, 0.7020416895555629], [0.7934912691916561, 0.790347680421394, 0.7242330461612809, 0.696066504460665, 0.7430165272053619, 0.7105432246282873, 0.7401059451886876, 0.6957164359562761, 0.6983645609826151, 0.6888947265422934], [0.7859902653956636, 0.788319293199096, 0.8188667872212175, 0.6785921325051759, 0.7583614337454727, 0.7125439580995137, 0.754656537415158, 0.6928786537846939, 0.7072771903146018, 0.7139747456062663], [0.7754244255354132, 0.7928385447543526, 0.8080988870696544, 0.7814153700092309, 0.7469597192251408, 0.6874966446056275, 0.7403834260977119, 0.6912624357532041, 0.6953949457828591, 0.7242735391450202], [0.7881533641124433, 0.7964622727265542, 0.8054916398220587, 0.7896415391486261, 0.7917164189346838, 0.6860806217510863, 0.7351491101491101, 0.6912624357532041, 0.7046766684572686, 0.7142204357943728], [0.7828022752441357, 0.7899882301997433, 0.8027593369050393, 0.79890212390496, 0.7865342321600858, 0.7287786567920014, 0.74335811136348, 0.689301006302435, 0.7001929807346352, 0.7126605541239689], [0.7895658164711538, 0.7875840943391399, 0.8113810909281538, 0.7948462352251614, 0.7917164189346838, 0.7356761954716321, 0.823802210039724, 0.6939356939356939, 0.7101030269400351, 0.7000259683186512], [0.796114213845876, 0.795467196386853, 0.8191697191697193, 0.7887795943414933, 0.7820663773996648, 0.7273871322951077, 0.8281549673954737, 0.71422855168149, 0.7131289191724682, 0.7096557372419442], [0.7915776206915447, 0.7996866056695535, 0.8004638397514249, 0.781116759092451, 0.7947824055172448, 0.731375120202815, 0.8194006189425928, 0.7148774970702858, 0.7814138424571277, 0.7080451319599694], [0.7874024817727303, 0.7915346686954859, 0.8115909942767475, 0.7769493880604991, 0.7958668315811174, 0.731375120202815, 0.8150716146135885, 0.7092592869860543, 0.7749389602584329, 0.7558861092329652]]",0.0609494121214169,-0.0006897409821142,0.7964990248384948
8,20,0.1,Word2Vec,basic,7.732354712486267,"[0.9954270201921464, 0.989974884390831, 0.9851689219474793, 0.9845139569044113, 0.9798945206403732, 0.9774563980102539, 0.9731296557188034, 0.9690413677692413, 0.9663251066207885, 0.9635071766376495]",0.9635071766376496,0.7485524514643237,"[0.723707276035874, 0.7255311865778757, 0.732121514451009, 0.7447699947364239, 0.7528900030439727, 0.7537217605097004, 0.759265000965669, 0.7581246585766618, 0.7654030988869327, 0.7699900208591128]",0.7699900208591128,"[[0.7783389775842607, 0.7323076789564187, 0.7406310176270182, 0.7021747747473054, 0.7203818369453044, 0.6880705876932293, 0.7526027488718338, 0.7202554306199495, 0.7056318332062039, 0.696677874107217], [0.7783389775842607, 0.7744587256004435, 0.7239146740327588, 0.7089846652013301, 0.7278438030560271, 0.6749363493928712, 0.7441736351800312, 0.7140640505843846, 0.6960379944440347, 0.7125589907026155], [0.7880887259870141, 0.7737031998580469, 0.8057212207223189, 0.6738031519476658, 0.741304421595575, 0.6898475093829471, 0.7429696398413258, 0.6910741716041255, 0.7081954009101527, 0.7065077026609193], [0.7955766437161008, 0.7737031998580469, 0.7828991895815564, 0.7785550161125186, 0.7552758708365116, 0.6977676411638676, 0.7347795473759353, 0.6997759856630824, 0.7095594279138583, 0.7198074251427603], [0.7999626086283813, 0.7832889039870031, 0.7956874349279413, 0.7826399375817981, 0.7889286121955118, 0.7003948558445283, 0.7501841154015066, 0.6904111035555666, 0.7131289191724682, 0.7242735391450202], [0.7955725220374394, 0.7889062344305312, 0.8053919621909212, 0.7850143783780738, 0.777242168271516, 0.7056886952311788, 0.7563449120922997, 0.6910286856133542, 0.7144522144522144, 0.7175758323994758], [0.7936988936988937, 0.7930502846299811, 0.8034708083506111, 0.7661463856221381, 0.7775760165206865, 0.7056886952311788, 0.8199074074074074, 0.6926075268817203, 0.7144522144522144, 0.7260517768618587], [0.7869381017172113, 0.8052191627639198, 0.7915939755060363, 0.7621190287507732, 0.7829265191965421, 0.7056886952311788, 0.8199074074074074, 0.7194416638861082, 0.7008544307621097, 0.7065576005453306], [0.7877809365739296, 0.8062485048202715, 0.7956874349279413, 0.7621190287507732, 0.78468232769445, 0.714161220043573, 0.8009464655427389, 0.714828262593381, 0.7548493811543517, 0.7327274267679177], [0.7920590147027265, 0.8117573577929895, 0.8167392356071602, 0.7684263889604922, 0.7794787065655319, 0.7137660297522336, 0.794032924682656, 0.714828262593381, 0.7570263741441398, 0.7517859137898175]]",0.0479006786641917,0.0003916214846254,0.7879308527592481
9,60,0.1,Word2Vec,basic,11.164444851875306,"[0.9910445231199264, 0.9813813787698745, 0.9715904271602631, 0.970448014140129, 0.9629155814647674, 0.959044354557991, 0.9517308670282364, 0.9437417730689048, 0.9397428637742996, 0.9351586836576462]",0.9351586836576462,0.7516651739684806,"[0.7253725433715688, 0.7341251854127866, 0.7398173116654307, 0.7465780707117358, 0.7505399373679332, 0.7521269838965023, 0.7640227109717761, 0.763238777539537, 0.7686980663416617, 0.7721321524058723]",0.7721321524058723,"[[0.7900345622119817, 0.7380615275417002, 0.7457264957264957, 0.7012193404860465, 0.7336987864000761, 0.6871411973338225, 0.7415419754601041, 0.7094729233858672, 0.7133371062063762, 0.6934915189632171], [0.7875847417720777, 0.8076731009315279, 0.7398690951277397, 0.7082186948853616, 0.7663387283880643, 0.6857426303854876, 0.7502944694320265, 0.6812575384387781, 0.7164240373286391, 0.6978488174381626], [0.7964744702218148, 0.8023318897467812, 0.7918910545246375, 0.6889079312827251, 0.7474154995144634, 0.6896331644475865, 0.7532265874295626, 0.6834473312497439, 0.7312631085449207, 0.713582079692071], [0.7989578675699803, 0.7892416920005122, 0.7932352387595354, 0.775937814583373, 0.7406661073733503, 0.68941359075999, 0.7459002535925613, 0.6825809993700934, 0.7175058057410998, 0.732341337366862], [0.797865259153483, 0.793914040398838, 0.8128229024551156, 0.7744993271029332, 0.7831687242798354, 0.6841212342389561, 0.7270064833445115, 0.6778372101528785, 0.7314093327638617, 0.7227548597889194], [0.8001260343032496, 0.7982720514366083, 0.8103212903786793, 0.786666276124957, 0.7779570567846094, 0.7315688374872784, 0.7218965566776987, 0.691807157645667, 0.694573770045468, 0.708080808080808], [0.8001260343032496, 0.7904908788816973, 0.8062808863382752, 0.7944182141094531, 0.7872421460040351, 0.7315688374872784, 0.821560319019705, 0.6973529267153428, 0.7122184229926356, 0.6989684438660889], [0.7957432258209174, 0.7979853479853479, 0.8048879447356793, 0.7859132235218232, 0.7807320898943773, 0.7315688374872784, 0.8095503758335845, 0.7165333040414369, 0.7064645781684321, 0.703008847906493], [0.804497201312488, 0.7883130804329473, 0.807172251616696, 0.7805491416665963, 0.782740057130301, 0.7318885104298848, 0.7976737742171839, 0.713199473121399, 0.7738871985575839, 0.7070599749315353], [0.8064485042741002, 0.777538375843868, 0.793066275599465, 0.7800855645603755, 0.7807320898943773, 0.7359574581796804, 0.7976737742171839, 0.7038260892311946, 0.7792849592268197, 0.7667084330316594]]",0.0605032060443952,-0.0009497872105743,0.7919228222831741
10,100,0.1,Word2Vec,basic,11.98694577217102,"[0.9879382646083832, 0.9749955278635025, 0.9629489833116531, 0.9615156382322312, 0.9522806453704834, 0.9474159306287766, 0.9381313341856002, 0.9269201195240021, 0.9218225401639938, 0.916926381289959]",0.916926381289959,0.7520853923337047,"[0.7245557649305178, 0.7383644582775094, 0.739740561890059, 0.74701647041419, 0.7511088279833326, 0.7536630508207023, 0.7583165914227468, 0.7652434754684739, 0.7702401763647126, 0.7726045457648005]",0.7726045457648005,"[[0.7842450926435517, 0.7520973303973525, 0.7544659981368843, 0.6938697267644636, 0.7321448783248443, 0.6916727340973711, 0.7415419754601041, 0.695109526235354, 0.7185648066654933, 0.6818455805797577], [0.7971069549434476, 0.7918303788402016, 0.7426708312784264, 0.7039556074364732, 0.7652519523487266, 0.7040295730513121, 0.748270826753091, 0.6979147379013253, 0.7297333308428439, 0.7028803893792452], [0.7920370370370371, 0.7914952541636971, 0.8052359768880709, 0.691682019980404, 0.74347178079244, 0.7029574643572523, 0.7409961685823756, 0.6990535344572611, 0.7189840079143835, 0.7114923747276688], [0.804497201312488, 0.7918303788402016, 0.7984273868182052, 0.7923056254112907, 0.7411528890715248, 0.6749222754782007, 0.7357949856712028, 0.6990535344572611, 0.7105320839498055, 0.7216483431317191], [0.804497201312488, 0.7955193385004988, 0.8002943168203366, 0.7910111173487259, 0.782740057130301, 0.6787676565454343, 0.7403477427429523, 0.7036917352134743, 0.7101787101787101, 0.7040404040404041], [0.7946005690950347, 0.7995348170832717, 0.7985645236431399, 0.7875749460261986, 0.7739814814814815, 0.7065701850977925, 0.7358709415059289, 0.7068360796770564, 0.7097649186256781, 0.7233320459714406], [0.8008981666543292, 0.7942312414886255, 0.7678766422510132, 0.7932574529470956, 0.775008771309944, 0.7207179974377799, 0.8175184058297648, 0.6909606241005499, 0.7055455093429778, 0.7171511028653885], [0.804497201312488, 0.7926520433295501, 0.7648030195800896, 0.7875749460261986, 0.7634140620327842, 0.7423473669874993, 0.813936340745865, 0.7370386561500112, 0.7150874860699193, 0.7310836324503343], [0.810825330112527, 0.7926520433295501, 0.7608415781839618, 0.7900353093471549, 0.7810515004562276, 0.7253872636116311, 0.8277890011223344, 0.7192925081078134, 0.7756996879089902, 0.7188275414669363], [0.810825330112527, 0.7886400793034318, 0.7674858514966916, 0.7815289743760993, 0.7855555555555555, 0.7266489394217249, 0.8072091283202395, 0.7147375596455351, 0.7759059583838029, 0.7675080810323981]]",0.0565921926524827,-0.0003560731546853,0.7919228222831741
11,140,0.1,Word2Vec,basic,13.746765160560608,"[0.9857132476568222, 0.9700964349508285, 0.9555343562364578, 0.9537252050638199, 0.942734404206276, 0.9365673863887787, 0.9256119835376739, 0.9134869843721389, 0.9071043166518211, 0.9012564918398858]",0.9012564918398858,0.7493369209046715,"[0.7227286895712823, 0.7271193001171038, 0.7397541654652636, 0.746962258553026, 0.7482398929386876, 0.7510513022428593, 0.7587931451170612, 0.7618244306641425, 0.7653073619304895, 0.7715886624467949]",0.7715886624467949,"[[0.7969291614425842, 0.7542735042735043, 0.7435009435009435, 0.6938697267644636, 0.7256644956873789, 0.6874264495963095, 0.7354763155590579, 0.7003461831837118, 0.7132522165629126, 0.6765478991419575], [0.7994444444444445, 0.7836942601440687, 0.7330679043848454, 0.6992245542058532, 0.7435500909223273, 0.6989601121801546, 0.7386065413239327, 0.6797036543538876, 0.7016317016317016, 0.6933097375798211], [0.7846612471166009, 0.7915217913289972, 0.8129200732497356, 0.677807486631016, 0.7497578507694657, 0.7127836719013336, 0.7472739162268355, 0.7027777777777778, 0.6999756386939365, 0.7180622009569378], [0.7890762581541285, 0.7916544771554972, 0.8045010893706289, 0.8030188664749865, 0.7538912330051571, 0.6799473009923137, 0.7352694271128758, 0.6820745392173962, 0.7119538154869085, 0.7182355785603679], [0.7840930433476072, 0.7781123279808536, 0.8085746410572597, 0.8013943539477705, 0.7851970947041816, 0.709642676049179, 0.7157552536862882, 0.6867480912252045, 0.6997520889962751, 0.7131293583922562], [0.7901831375130639, 0.7916544771554972, 0.7995555205571742, 0.8119622588260662, 0.7724926239898885, 0.7155048766494551, 0.7066217494308328, 0.698795728243581, 0.6969970957312729, 0.7267455543317611], [0.7871930552285713, 0.7737722261045112, 0.8089588141494692, 0.7986382616558951, 0.7940829084204765, 0.7128427686703801, 0.8220127238356977, 0.6808183879612452, 0.7060892466892055, 0.7035230584551603], [0.7871930552285713, 0.7750508442495402, 0.8115012559457003, 0.7946366006289912, 0.7800374111485221, 0.7203762418093426, 0.7984097879998986, 0.7283496732026143, 0.7140939229546824, 0.7085955134735622], [0.7652310388412, 0.7681035813522693, 0.8115012559457003, 0.8013225920510688, 0.7816470700822578, 0.7138567138567139, 0.7863799283154121, 0.7181962112908403, 0.7871783110193706, 0.7196569165500618], [0.7827975364687142, 0.773421183498845, 0.7981508050374622, 0.7913345835286764, 0.7831924380238987, 0.7234336353891497, 0.8025234025234025, 0.7171422214543609, 0.7880230291491, 0.7558677893943395]]",0.0604299874926584,-0.0006823476380098,0.8083664934450068
12,20,0.5,Word2Vec,basic,7.650741863250732,"[0.9453301393985748, 0.8759998321533203, 0.8250563725829124, 0.8197956076264381, 0.7852007736265659, 0.7712768962979317, 0.75471535846591, 0.7300875407457351, 0.7170383214950562, 0.69892885774374]",0.69892885774374,0.7156446857512095,"[0.7119134952271662, 0.7129716622866094, 0.7093361309407589, 0.715667309677267, 0.7109957948027092, 0.706679800566813, 0.7167856164481552, 0.7184411219938116, 0.7200342915289909, 0.7336216340398123]",0.7336216340398123,"[[0.7797942797942797, 0.7299458612666161, 0.7697626616500873, 0.673247521058447, 0.7346009110714994, 0.6591220737770621, 0.7481698727290391, 0.6575259352752959, 0.6754618280884314, 0.6915040075609052], [0.8031302031302032, 0.7300103956460587, 0.7365206678724018, 0.6919216448113971, 0.7413591285206723, 0.6834017834017834, 0.7357920740187956, 0.6766830461266728, 0.6438506123300796, 0.6870470670080299], [0.8051468159443972, 0.7910744205956094, 0.7525317819435466, 0.6714630339151412, 0.7219068596016767, 0.6795951199641075, 0.7438162916993823, 0.6122067233178344, 0.6572675259912287, 0.6583527364346642], [0.7856950394360934, 0.769072976414579, 0.7517737554877595, 0.7798957453705864, 0.7232107630395328, 0.6842032967032967, 0.7236183766844565, 0.6421810734351916, 0.6534642699767083, 0.643557800224467], [0.7466016318818833, 0.7329305715381665, 0.7218767411684199, 0.7853799451625539, 0.7561760316970259, 0.678975835124176, 0.7327747303947495, 0.637671173940728, 0.6483033042290528, 0.6692679828903375], [0.7643117325981775, 0.7243012426270959, 0.6920331858026344, 0.7691233023772234, 0.7741686267103886, 0.7209037625259974, 0.6753639818071457, 0.6327314838682576, 0.6326067341570285, 0.6812539531941809], [0.7360445412732993, 0.7171051251089707, 0.7191660244495822, 0.7634273772204807, 0.7674405343760182, 0.7268731631973923, 0.7595565630822808, 0.6547509032545954, 0.6490566455836451, 0.674435286935287], [0.7476844705155913, 0.7074226586421708, 0.7304406410366676, 0.7529160510584737, 0.7447224796622386, 0.7108238456672992, 0.7760569927051614, 0.7011306966869105, 0.6439217963608207, 0.6692915876027831], [0.7298173600003773, 0.7287983968290873, 0.7170760019015786, 0.7609259259259259, 0.7188896906171219, 0.708860647955396, 0.7532661782661783, 0.6989610271766254, 0.7225980280119361, 0.661149658605682], [0.7293952180028129, 0.7114876992925773, 0.7457100086114883, 0.7642217501770169, 0.7207738763294319, 0.6777272173691612, 0.7709516258934864, 0.7283879699869157, 0.7440452752105869, 0.7435156995246456]]",0.0545573559158751,-0.0033819112977335,0.7459547177245838
13,60,0.5,Word2Vec,basic,9.586735224723816,"[0.897461847960949, 0.8067879264056682, 0.740012735426426, 0.7321147756278514, 0.7039208608865738, 0.6938024567067623, 0.6724867505207658, 0.641086007654667, 0.6294355852901936, 0.6185982274264097]",0.6185982274264097,0.7124147995629473,"[0.7097565171635768, 0.6939415327113185, 0.690285859925641, 0.6977736038389722, 0.7171959416013916, 0.7127979202793893, 0.7162712863879762, 0.7219758068612396, 0.7308790187673262, 0.7332705080926434]",0.7332705080926434,"[[0.7860288388380131, 0.7044437209931412, 0.7414425523679745, 0.6956033236364904, 0.7629322459511139, 0.6808014931682963, 0.7043355178417245, 0.6811357491876876, 0.6985131605384769, 0.6423285691128497], [0.7724383143737983, 0.7416783022172321, 0.7253321480207887, 0.6784641252515229, 0.7172980647840254, 0.6715518476547745, 0.6808322009689499, 0.6676523297491039, 0.6408460004233693, 0.6433219936696207], [0.7870982093204315, 0.7600406003461136, 0.7910593987259947, 0.658630371406467, 0.7217171717171716, 0.6729159729159729, 0.6424354089024747, 0.6130409527432058, 0.634278266536331, 0.6216422466422467], [0.7400976276852361, 0.730621911799961, 0.7901894090969721, 0.7638173503410436, 0.7198079698079698, 0.6771037601706044, 0.6568731279418057, 0.6437968148814311, 0.6062889290737391, 0.64913913759096], [0.7431533984124962, 0.7388886810677149, 0.7848893377902829, 0.7705763517528222, 0.8176030567215585, 0.6767944389021053, 0.6713005869632376, 0.619128517450049, 0.6494003545864735, 0.7002246923671752], [0.7384367858438052, 0.7266888616640742, 0.7456302278150725, 0.7624116313191944, 0.8019744483159118, 0.7272678979671211, 0.6666414141414142, 0.6232023478400289, 0.6536689647800759, 0.6820566231071948], [0.7343156560642697, 0.7127544044689245, 0.7517127592708989, 0.7552295079767607, 0.802331683661607, 0.7301712013191718, 0.7668493556510146, 0.6265986071541626, 0.6307634785774375, 0.6519862097355151], [0.7168977295559573, 0.7056262015611608, 0.7684265661009847, 0.7612968430011436, 0.8076106380742143, 0.7147659196525843, 0.7526027070594409, 0.7008363201911588, 0.6358363858363858, 0.655858757579367], [0.7341646349594538, 0.7194809489189725, 0.7528305080216285, 0.7526731065633326, 0.7732263220068099, 0.72660840369328, 0.7656069814555089, 0.6863485671453745, 0.7407108043753255, 0.6571399105335757], [0.7256910773417689, 0.7041666666666666, 0.7282900356417846, 0.7514982066706204, 0.7487945492662474, 0.719786958563156, 0.7518089393299849, 0.6906317731478627, 0.7473431139524083, 0.7646937603459344]]",0.0825879199711525,-0.0062734737092556,0.7588593665273835
